Employee_ID,Age,Gender,Country,Continent,Remote_Work,Company_Size,Work_Experience,Role,Work_Mode,Salary_Range,Therapy_Access,Mental_Health_Condition,Employer_Support,Comfort_Discussing_MH,Work_Stress_Level,Job_Satisfaction
E0904,34,Other,Japan,Asia,Yes,Large (500+),4,Analyst,Flexible,100K-150K,Yes,No,Yes,4,1,9
E0905,59,Female,Japan,Asia,Hybrid,Medium (51-500),14,Analyst,Flexible,50K-100K,Not Sure,No,No,5,9,10
E0906,26,Female,Australia,Oceania,Hybrid,Large (500+),16,Data Scientist,Flexible,<50K,Yes,No,No,4,10,6
E0907,26,Female,India,Asia,Yes,Large (500+),19,Developer,Flexible,50K-100K,No,No,Yes,1,1,8
E0908,23,Male,Brazil,South America,Hybrid,Large (500+),2,Engineer,Day Shift,>150K,Not Sure,No,Partial,4,5,9
E0909,27,Other,Brazil,South America,Yes,Medium (51-500),12,Developer,Night Shift,>150K,No,No,Partial,4,7,8
E0910,28,Male,France,Europe,No,Small (1-50),29,Designer,Flexible,50K-100K,Not Sure,Yes,Yes,5,8,5
E0911,35,Other,France,Europe,No,Medium (51-500),14,Designer,Flexible,>150K,No,Yes,Yes,3,2,5
E0912,49,Female,Germany,Europe,Yes,Small (1-50),6,Data Scientist,Night Shift,100K-150K,No,Yes,Partial,4,4,6
E0913,53,Male,South Africa,Africa,No,Large (500+),13,Engineer,Day Shift,50K-100K,Not Sure,Yes,Partial,3,2,1
E0914,50,Other,Australia,Oceania,No,Large (500+),4,Developer,Flexible,>150K,Not Sure,No,No,2,4,8
E0915,59,Other,Germany,Europe,Yes,Large (500+),22,Engineer,Day Shift,50K-100K,Yes,Yes,Yes,4,6,2
E0916,47,Female,Germany,Europe,No,Large (500+),18,Data Scientist,Day Shift,50K-100K,Yes,Yes,No,3,6,6
E0917,56,Male,USA,North America,Hybrid,Large (500+),12,Designer,Day Shift,<50K,No,Yes,No,2,2,9
E0918,49,Male,USA,North America,Hybrid,Small (1-50),20,Designer,Day Shift,50K-100K,No,Yes,Yes,5,4,3
E0919,58,Male,Germany,Europe,Yes,Small (1-50),27,Analyst,Flexible,<50K,No,Yes,No,4,4,2
E0920,53,Female,Canada,North America,No,Large (500+),22,Data Scientist,Flexible,>150K,Not Sure,No,No,5,1,10
E0921,57,Male,South Africa,Africa,Hybrid,Medium (51-500),30,Data Scientist,Day Shift,<50K,Not Sure,No,Yes,2,2,5
E0922,47,Female,Australia,Oceania,Hybrid,Medium (51-500),21,Developer,Day Shift,<50K,Yes,Yes,Partial,5,3,9
E0923,53,Female,Germany,Europe,No,Large (500+),19,Developer,Night Shift,<50K,No,No,Partial,5,5,6
E0924,24,Female,Brazil,South America,No,Small (1-50),8,Analyst,Night Shift,100K-150K,Yes,No,Yes,1,8,8
E0925,42,Other,South Africa,Africa,Hybrid,Medium (51-500),7,Manager,Night Shift,<50K,Not Sure,Yes,Partial,2,6,8
E0926,22,Male,USA,North America,Hybrid,Medium (51-500),16,Engineer,Flexible,50K-100K,Not Sure,No,Yes,5,3,7
E0927,30,Male,Brazil,South America,Yes,Medium (51-500),19,Manager,Night Shift,<50K,Not Sure,No,Partial,3,6,5
E0928,25,Female,USA,North America,Yes,Large (500+),6,Manager,Flexible,50K-100K,Yes,No,Yes,2,7,2
E0929,30,Female,USA,North America,Hybrid,Medium (51-500),20,Data Scientist,Flexible,<50K,Not Sure,No,Yes,1,6,10
E0930,53,Male,South Africa,Africa,Yes,Medium (51-500),27,Engineer,Flexible,100K-150K,No,Yes,No,4,10,10
E0931,58,Female,USA,North America,Hybrid,Medium (51-500),21,Data Scientist,Flexible,>150K,Yes,No,No,5,6,5
E0932,33,Male,Japan,Asia,Hybrid,Medium (51-500),11,Engineer,Night Shift,<50K,Not Sure,No,Partial,3,1,7
E0933,51,Other,India,Asia,Yes,Small (1-50),5,Designer,Day Shift,<50K,Yes,No,Yes,1,3,7
E0934,56,Female,Japan,Asia,Yes,Large (500+),16,Data Scientist,Day Shift,100K-150K,Yes,Yes,Yes,2,7,2
E0935,44,Male,India,Asia,No,Large (500+),7,Data Scientist,Day Shift,<50K,Not Sure,No,No,5,4,7
E0936,35,Female,France,Europe,No,Small (1-50),27,Data Scientist,Night Shift,50K-100K,Not Sure,No,No,1,4,6
E0937,49,Male,France,Europe,No,Small (1-50),5,Analyst,Day Shift,<50K,Yes,No,Yes,1,7,7
E0938,28,Male,USA,North America,Hybrid,Large (500+),11,Data Scientist,Night Shift,<50K,Yes,Yes,No,3,9,8
E0939,25,Female,Australia,Oceania,Yes,Medium (51-500),15,Developer,Night Shift,>150K,Not Sure,No,Partial,4,2,4
E0940,49,Other,Australia,Oceania,Hybrid,Medium (51-500),3,Developer,Night Shift,>150K,No,No,Partial,4,9,1
E0941,24,Male,India,Asia,Yes,Large (500+),26,Engineer,Day Shift,<50K,Yes,No,Partial,4,3,8
E0942,32,Male,Brazil,South America,Hybrid,Medium (51-500),5,Designer,Day Shift,100K-150K,Yes,No,Yes,2,6,8
E0943,22,Male,South Africa,Africa,No,Small (1-50),23,Analyst,Day Shift,>150K,No,No,Partial,1,4,3
E0944,47,Other,USA,North America,No,Medium (51-500),21,Engineer,Flexible,<50K,Not Sure,No,Yes,2,1,3
E0945,51,Other,South Africa,Africa,No,Medium (51-500),5,Developer,Night Shift,>150K,Not Sure,No,No,1,9,5
E0946,56,Female,Japan,Asia,Hybrid,Medium (51-500),9,Analyst,Flexible,<50K,No,No,No,3,6,3
E0947,56,Other,Australia,Oceania,Yes,Large (500+),15,Analyst,Night Shift,>150K,Not Sure,No,Partial,3,8,5
E0948,46,Female,Canada,North America,Yes,Small (1-50),3,Designer,Day Shift,>150K,Not Sure,Yes,Partial,2,2,8
E0949,47,Female,Japan,Asia,No,Medium (51-500),29,Analyst,Night Shift,50K-100K,Yes,No,Partial,2,7,1
E0950,25,Other,Japan,Asia,No,Large (500+),6,Data Scientist,Night Shift,<50K,Yes,No,Partial,3,6,2
E0951,40,Female,India,Asia,No,Medium (51-500),17,Analyst,Flexible,<50K,Yes,No,Partial,5,2,2
E0952,31,Other,UK,Europe,No,Small (1-50),26,Designer,Night Shift,<50K,No,No,Partial,4,2,4
E0953,30,Female,Japan,Asia,Yes,Medium (51-500),21,Engineer,Day Shift,<50K,Not Sure,No,No,4,4,9
E0954,58,Other,USA,North America,Hybrid,Small (1-50),8,Designer,Night Shift,>150K,Not Sure,No,Yes,3,4,2
E0955,26,Other,Germany,Europe,Hybrid,Medium (51-500),21,Designer,Night Shift,50K-100K,Yes,Yes,Yes,4,3,9
E0956,28,Female,Germany,Europe,Hybrid,Small (1-50),25,Developer,Night Shift,50K-100K,Yes,No,Yes,5,8,7
E0957,43,Male,USA,North America,Hybrid,Medium (51-500),11,Data Scientist,Flexible,100K-150K,No,Yes,No,5,7,10
E0958,46,Female,UK,Europe,No,Small (1-50),6,Developer,Night Shift,<50K,Not Sure,Yes,No,1,2,8
E0959,32,Other,UK,Europe,No,Medium (51-500),8,Engineer,Night Shift,100K-150K,No,No,No,2,3,1
E0960,46,Male,India,Asia,No,Medium (51-500),10,Manager,Flexible,>150K,Not Sure,No,Partial,4,10,5
E0961,33,Female,Australia,Oceania,Hybrid,Large (500+),24,Engineer,Flexible,100K-150K,No,No,Partial,5,9,9
E0962,38,Female,South Africa,Africa,No,Large (500+),29,Data Scientist,Flexible,<50K,Yes,Yes,Yes,2,5,4
E0963,45,Female,UK,Europe,No,Small (1-50),3,Analyst,Flexible,50K-100K,No,Yes,Yes,2,2,2
E0964,53,Male,Canada,North America,Yes,Medium (51-500),23,Designer,Day Shift,50K-100K,No,No,No,1,3,6
E0965,32,Other,India,Asia,Yes,Small (1-50),14,Manager,Day Shift,<50K,Yes,No,Yes,2,8,2
E0966,56,Female,France,Europe,No,Large (500+),23,Data Scientist,Night Shift,>150K,Not Sure,Yes,Partial,2,4,3
E0967,24,Female,Brazil,South America,Yes,Small (1-50),14,Developer,Day Shift,<50K,Not Sure,No,No,3,2,8
E0968,25,Female,France,Europe,Yes,Small (1-50),10,Designer,Night Shift,>150K,Yes,No,No,1,2,3
E0969,57,Female,India,Asia,No,Large (500+),12,Engineer,Day Shift,50K-100K,No,No,Partial,1,6,2
E0970,28,Female,Japan,Asia,No,Medium (51-500),6,Developer,Flexible,>150K,No,No,Partial,4,8,6
E0971,48,Other,South Africa,Africa,No,Small (1-50),12,Data Scientist,Flexible,<50K,No,No,Yes,2,7,3
E0972,51,Other,Brazil,South America,No,Large (500+),23,Data Scientist,Day Shift,<50K,Not Sure,No,Partial,4,4,1
E0973,29,Female,France,Europe,Hybrid,Medium (51-500),14,Engineer,Day Shift,<50K,No,No,No,5,2,3
E0974,49,Male,Brazil,South America,Hybrid,Large (500+),2,Manager,Night Shift,>150K,Not Sure,Yes,Yes,2,9,6
E0975,34,Other,Canada,North America,No,Small (1-50),9,Engineer,Night Shift,>150K,No,No,Yes,5,4,3
E0976,42,Male,Canada,North America,Yes,Medium (51-500),10,Analyst,Night Shift,>150K,Yes,No,No,3,9,9
E0977,31,Other,Canada,North America,No,Medium (51-500),26,Developer,Flexible,50K-100K,Yes,No,Yes,2,5,7
E0978,43,Female,India,Asia,No,Large (500+),17,Manager,Flexible,100K-150K,Not Sure,No,Yes,4,7,5
E0979,21,Other,South Africa,Africa,Yes,Large (500+),17,Designer,Flexible,100K-150K,Not Sure,Yes,No,4,5,2
E0980,57,Female,India,Asia,Hybrid,Large (500+),3,Analyst,Flexible,<50K,Yes,Yes,Partial,2,2,9
E0981,41,Other,Germany,Europe,No,Medium (51-500),30,Manager,Night Shift,50K-100K,Yes,No,Yes,4,6,5
E0982,46,Female,Japan,Asia,No,Medium (51-500),19,Developer,Flexible,>150K,No,No,Yes,2,7,7
E0983,56,Female,Japan,Asia,Hybrid,Small (1-50),1,Data Scientist,Flexible,<50K,Yes,Yes,Partial,1,6,9
E0984,43,Female,Canada,North America,Hybrid,Medium (51-500),12,Designer,Flexible,50K-100K,Not Sure,No,Yes,4,3,4
E0985,21,Female,Germany,Europe,Yes,Small (1-50),7,Engineer,Flexible,<50K,Yes,No,Partial,2,10,9
E0986,35,Male,UK,Europe,Hybrid,Large (500+),4,Developer,Day Shift,50K-100K,Not Sure,No,No,2,8,1
E0987,41,Female,UK,Europe,Hybrid,Large (500+),10,Analyst,Night Shift,50K-100K,Not Sure,No,Yes,4,3,6
E0988,29,Male,Canada,North America,Hybrid,Medium (51-500),13,Analyst,Night Shift,100K-150K,No,No,Yes,1,5,2
E0989,29,Male,France,Europe,Yes,Large (500+),2,Data Scientist,Flexible,<50K,No,No,Yes,4,9,8
E0990,30,Female,India,Asia,Hybrid,Large (500+),10,Data Scientist,Day Shift,>150K,No,No,Yes,2,5,5
E0991,46,Male,Canada,North America,Hybrid,Medium (51-500),21,Designer,Night Shift,100K-150K,No,Yes,Yes,1,7,3
E0992,55,Other,Australia,Oceania,Yes,Small (1-50),22,Engineer,Night Shift,100K-150K,Yes,Yes,No,5,7,2
E0993,45,Female,Brazil,South America,Hybrid,Medium (51-500),25,Designer,Flexible,>150K,No,Yes,Yes,3,5,8
E0994,46,Male,Japan,Asia,Hybrid,Small (1-50),4,Data Scientist,Flexible,50K-100K,Yes,No,No,4,2,7
E0995,31,Female,UK,Europe,Yes,Medium (51-500),18,Data Scientist,Night Shift,>150K,No,Yes,No,2,5,9
E0996,58,Female,USA,North America,No,Medium (51-500),5,Analyst,Night Shift,<50K,No,Yes,Yes,1,7,8
E0997,22,Female,UK,Europe,Yes,Large (500+),19,Data Scientist,Day Shift,>150K,Not Sure,No,Yes,1,7,4
E0998,27,Male,Japan,Asia,Hybrid,Medium (51-500),2,Manager,Night Shift,50K-100K,Yes,Yes,Yes,5,4,2
E0999,38,Other,Brazil,South America,Hybrid,Medium (51-500),12,Developer,Night Shift,>150K,Not Sure,Yes,Yes,4,1,2
E1000,47,Other,Japan,Asia,Hybrid,Small (1-50),17,Data Scientist,Flexible,50K-100K,No,Yes,Partial,1,6,2
E1001,54,Male,USA,North America,Yes,Large (500+),10,Designer,Night Shift,50K-100K,Yes,No,Yes,5,3,6
E1002,47,Female,Canada,North America,Hybrid,Small (1-50),2,Engineer,Flexible,<50K,No,Yes,Partial,2,5,7
E1003,37,Male,Germany,Europe,Hybrid,Small (1-50),6,Engineer,Night Shift,>150K,Not Sure,No,No,5,4,6
E1004,44,Male,USA,North America,Yes,Large (500+),8,Engineer,Night Shift,>150K,Yes,No,No,4,2,2
E1005,45,Male,Japan,Asia,No,Large (500+),29,Manager,Night Shift,<50K,Not Sure,No,No,5,7,4
E1006,27,Female,Japan,Asia,No,Large (500+),19,Designer,Day Shift,50K-100K,No,No,Partial,1,5,3
E1007,26,Male,Australia,Oceania,Hybrid,Medium (51-500),11,Manager,Flexible,>150K,No,No,Yes,1,7,4
E1008,44,Female,Australia,Oceania,Yes,Large (500+),25,Data Scientist,Day Shift,<50K,No,Yes,Yes,3,9,5
E1009,53,Male,South Africa,Africa,Hybrid,Large (500+),12,Developer,Night Shift,50K-100K,Yes,Yes,No,5,4,7
E1010,49,Other,Australia,Oceania,Yes,Large (500+),9,Engineer,Day Shift,<50K,Not Sure,Yes,Yes,2,5,9
E1011,42,Male,India,Asia,Yes,Small (1-50),2,Designer,Flexible,>150K,Not Sure,Yes,No,4,9,2
E1012,46,Male,Germany,Europe,No,Small (1-50),8,Engineer,Night Shift,<50K,No,Yes,No,3,10,8
E1013,48,Other,Brazil,South America,No,Medium (51-500),26,Manager,Day Shift,100K-150K,Not Sure,Yes,No,5,4,3
E1014,41,Female,USA,North America,Yes,Small (1-50),11,Analyst,Day Shift,50K-100K,Yes,No,No,2,5,9
E1015,27,Female,Japan,Asia,Hybrid,Medium (51-500),28,Data Scientist,Flexible,100K-150K,No,No,No,3,5,10
E1016,37,Male,South Africa,Africa,No,Small (1-50),21,Developer,Day Shift,100K-150K,No,No,Partial,1,8,4
E1017,40,Other,South Africa,Africa,Hybrid,Large (500+),4,Data Scientist,Flexible,50K-100K,No,No,Partial,4,4,3
E1018,40,Female,Brazil,South America,No,Small (1-50),10,Analyst,Night Shift,50K-100K,Yes,Yes,No,5,4,10
E1019,42,Male,Germany,Europe,No,Medium (51-500),21,Developer,Night Shift,<50K,No,Yes,No,2,7,6
E1020,48,Other,USA,North America,Hybrid,Small (1-50),20,Analyst,Day Shift,50K-100K,No,No,Partial,1,5,10
E1021,27,Female,UK,Europe,No,Large (500+),16,Data Scientist,Night Shift,100K-150K,No,Yes,No,3,6,9
E1022,21,Female,Australia,Oceania,No,Medium (51-500),8,Manager,Night Shift,100K-150K,No,Yes,No,4,6,7
E1023,52,Other,Canada,North America,Hybrid,Large (500+),4,Data Scientist,Day Shift,>150K,Not Sure,No,Partial,3,6,4
E1024,33,Other,South Africa,Africa,No,Large (500+),29,Data Scientist,Night Shift,50K-100K,No,No,No,3,10,3
E1025,50,Other,Australia,Oceania,No,Medium (51-500),10,Data Scientist,Day Shift,100K-150K,Yes,No,Yes,2,5,10
E1026,43,Other,Australia,Oceania,No,Large (500+),12,Designer,Flexible,>150K,No,Yes,Partial,1,5,4
E1027,39,Male,India,Asia,Hybrid,Large (500+),29,Analyst,Flexible,>150K,No,No,Yes,5,9,3
E1028,52,Other,Germany,Europe,Yes,Small (1-50),14,Analyst,Flexible,<50K,Not Sure,No,Partial,2,8,3
E1029,50,Female,Canada,North America,Hybrid,Large (500+),16,Engineer,Day Shift,100K-150K,No,No,Partial,4,4,9
E1030,49,Female,UK,Europe,Yes,Large (500+),22,Analyst,Day Shift,<50K,Not Sure,No,Partial,3,7,4
E1031,49,Male,Japan,Asia,No,Large (500+),18,Engineer,Night Shift,100K-150K,Yes,No,Yes,4,8,9
E1032,50,Female,India,Asia,Yes,Large (500+),21,Designer,Night Shift,<50K,Not Sure,Yes,No,2,9,10
E1033,36,Female,Australia,Oceania,Hybrid,Medium (51-500),22,Manager,Night Shift,<50K,No,No,No,2,5,5
E1034,39,Other,Australia,Oceania,Hybrid,Small (1-50),21,Engineer,Night Shift,50K-100K,Yes,No,Yes,5,3,7
E1035,38,Female,France,Europe,No,Large (500+),12,Data Scientist,Night Shift,<50K,No,No,Yes,3,4,5
E1036,21,Male,Canada,North America,Yes,Large (500+),18,Manager,Day Shift,50K-100K,Not Sure,No,No,2,10,1
E1037,34,Other,Canada,North America,No,Medium (51-500),30,Designer,Day Shift,>150K,Yes,No,No,4,6,2
E1038,22,Other,France,Europe,No,Large (500+),7,Analyst,Flexible,100K-150K,Yes,No,Yes,5,10,5
E1039,48,Male,Canada,North America,Hybrid,Medium (51-500),20,Engineer,Flexible,>150K,Not Sure,No,No,4,5,6
E1040,50,Other,Australia,Oceania,Yes,Small (1-50),24,Data Scientist,Flexible,100K-150K,Not Sure,No,Partial,3,9,7
E1041,58,Other,South Africa,Africa,Yes,Small (1-50),23,Developer,Flexible,>150K,Yes,No,Partial,5,3,2
E1042,24,Male,USA,North America,Yes,Large (500+),7,Developer,Day Shift,100K-150K,Yes,Yes,Partial,5,2,10
E1043,21,Other,Australia,Oceania,Yes,Large (500+),9,Manager,Day Shift,<50K,Not Sure,Yes,No,5,6,9
E1044,28,Male,India,Asia,No,Large (500+),1,Analyst,Day Shift,100K-150K,No,No,Partial,1,7,6
E1045,49,Male,Germany,Europe,No,Medium (51-500),26,Developer,Night Shift,100K-150K,Yes,No,Partial,5,5,2
E1046,59,Female,France,Europe,Hybrid,Large (500+),6,Manager,Night Shift,>150K,Not Sure,No,Yes,4,1,2
E1047,23,Female,UK,Europe,No,Large (500+),6,Designer,Flexible,>150K,No,No,Yes,4,3,3
E1048,52,Other,Japan,Asia,No,Small (1-50),22,Manager,Night Shift,>150K,Yes,Yes,No,3,3,1
E1049,30,Other,UK,Europe,Hybrid,Large (500+),29,Manager,Day Shift,50K-100K,Yes,Yes,No,2,4,9
E1050,30,Male,Australia,Oceania,Hybrid,Small (1-50),12,Manager,Flexible,50K-100K,Not Sure,No,No,2,10,10
E1051,39,Other,India,Asia,Hybrid,Large (500+),22,Data Scientist,Flexible,100K-150K,No,Yes,No,1,6,4
E1052,54,Male,Australia,Oceania,No,Small (1-50),12,Manager,Night Shift,100K-150K,Yes,No,Partial,5,5,5
E1053,53,Male,Germany,Europe,No,Large (500+),10,Engineer,Flexible,<50K,No,Yes,No,1,1,7
E1054,43,Other,South Africa,Africa,Hybrid,Small (1-50),23,Manager,Night Shift,<50K,No,Yes,Yes,3,6,1
E1055,48,Male,Japan,Asia,Hybrid,Medium (51-500),30,Data Scientist,Night Shift,100K-150K,Yes,No,Partial,3,9,3
E1056,52,Female,Germany,Europe,Hybrid,Small (1-50),26,Data Scientist,Flexible,50K-100K,No,No,Yes,2,1,3
E1057,27,Other,France,Europe,No,Small (1-50),6,Designer,Night Shift,100K-150K,Yes,No,Partial,3,8,2
E1058,49,Female,France,Europe,No,Small (1-50),17,Analyst,Night Shift,<50K,No,Yes,Yes,5,8,8
E1059,28,Other,Australia,Oceania,Yes,Large (500+),19,Developer,Night Shift,50K-100K,Yes,No,Partial,4,3,5
E1060,21,Male,India,Asia,No,Large (500+),18,Developer,Night Shift,50K-100K,Not Sure,No,Yes,3,9,1
E1061,23,Other,Germany,Europe,No,Large (500+),6,Manager,Flexible,<50K,Yes,No,Yes,1,8,2
E1062,44,Female,Brazil,South America,No,Medium (51-500),24,Designer,Day Shift,100K-150K,Yes,No,Yes,5,3,1
E1063,43,Male,India,Asia,Hybrid,Medium (51-500),19,Manager,Day Shift,>150K,Yes,Yes,Partial,3,10,6
E1064,28,Other,South Africa,Africa,No,Small (1-50),10,Developer,Night Shift,100K-150K,No,No,Partial,3,5,9
E1065,57,Other,France,Europe,Hybrid,Medium (51-500),24,Data Scientist,Night Shift,100K-150K,Not Sure,No,No,5,3,7
E1066,23,Other,Australia,Oceania,Yes,Small (1-50),8,Analyst,Night Shift,<50K,No,No,Partial,3,5,5
E1067,53,Female,Canada,North America,Yes,Small (1-50),21,Designer,Day Shift,50K-100K,No,Yes,No,4,9,3
E1068,48,Female,France,Europe,Hybrid,Small (1-50),24,Data Scientist,Night Shift,<50K,Yes,No,No,2,4,8
E1069,28,Other,Japan,Asia,Hybrid,Medium (51-500),6,Analyst,Flexible,100K-150K,No,No,Partial,5,6,10
E1070,54,Male,USA,North America,Hybrid,Large (500+),21,Designer,Flexible,>150K,Yes,Yes,Yes,1,3,4
E1071,55,Male,Canada,North America,No,Medium (51-500),25,Designer,Flexible,>150K,Not Sure,Yes,Yes,3,3,9
E1072,52,Female,Australia,Oceania,Yes,Small (1-50),30,Developer,Day Shift,>150K,No,No,Partial,2,5,5
E1073,44,Male,Brazil,South America,Hybrid,Small (1-50),7,Data Scientist,Night Shift,<50K,No,No,Partial,1,8,6
E1074,34,Female,Canada,North America,No,Medium (51-500),24,Designer,Night Shift,50K-100K,No,No,Partial,1,8,5
E1075,52,Other,Japan,Asia,Yes,Small (1-50),1,Engineer,Night Shift,<50K,Yes,No,Partial,4,3,10
E1076,36,Female,India,Asia,No,Small (1-50),27,Designer,Day Shift,>150K,Yes,No,Yes,2,8,7
E1077,24,Female,Brazil,South America,Yes,Medium (51-500),18,Analyst,Day Shift,100K-150K,No,No,Partial,5,8,7
E1078,57,Other,France,Europe,No,Medium (51-500),24,Developer,Day Shift,50K-100K,No,Yes,No,2,3,1
E1079,41,Male,Brazil,South America,Yes,Medium (51-500),28,Manager,Day Shift,<50K,Not Sure,No,Partial,2,10,2
E1080,34,Female,Germany,Europe,Yes,Small (1-50),25,Developer,Flexible,<50K,Not Sure,No,No,1,10,7
E1081,51,Female,Japan,Asia,No,Small (1-50),20,Manager,Day Shift,50K-100K,Not Sure,Yes,No,4,2,8
E1082,38,Other,Canada,North America,Hybrid,Large (500+),12,Data Scientist,Day Shift,50K-100K,Not Sure,No,No,4,10,4
E1083,27,Male,Germany,Europe,Yes,Large (500+),16,Data Scientist,Day Shift,100K-150K,Not Sure,No,Yes,2,2,6
E1084,30,Female,Brazil,South America,Hybrid,Medium (51-500),10,Designer,Night Shift,50K-100K,Yes,No,Yes,2,9,10
E1085,27,Other,Germany,Europe,No,Large (500+),27,Engineer,Night Shift,100K-150K,Not Sure,No,Partial,3,7,3
E1086,53,Female,UK,Europe,Hybrid,Small (1-50),10,Data Scientist,Night Shift,>150K,Not Sure,No,Partial,1,6,7
E1087,43,Other,Japan,Asia,Hybrid,Large (500+),14,Designer,Flexible,>150K,No,Yes,Yes,5,7,3
E1088,41,Male,South Africa,Africa,Hybrid,Small (1-50),25,Developer,Flexible,<50K,Yes,No,Partial,5,8,7
E1089,39,Male,India,Asia,Hybrid,Medium (51-500),20,Data Scientist,Day Shift,>150K,Not Sure,No,No,4,1,8
E1090,39,Male,Brazil,South America,Hybrid,Medium (51-500),10,Developer,Night Shift,>150K,Not Sure,No,No,1,8,3
E1091,56,Male,Japan,Asia,Yes,Small (1-50),10,Developer,Flexible,100K-150K,Not Sure,No,Yes,4,3,2
E1092,49,Female,South Africa,Africa,Yes,Large (500+),26,Engineer,Night Shift,<50K,No,No,Partial,5,3,6
E1093,38,Female,South Africa,Africa,Yes,Medium (51-500),25,Data Scientist,Flexible,50K-100K,No,Yes,Partial,2,6,4
E1094,22,Male,Australia,Oceania,No,Medium (51-500),11,Developer,Flexible,<50K,No,Yes,No,1,4,8
E1095,21,Male,Germany,Europe,Hybrid,Large (500+),23,Engineer,Day Shift,>150K,Not Sure,No,No,1,4,2
E1096,25,Male,South Africa,Africa,Yes,Large (500+),2,Engineer,Day Shift,50K-100K,No,Yes,Yes,3,4,4
E1097,40,Female,UK,Europe,No,Small (1-50),25,Data Scientist,Flexible,<50K,Not Sure,Yes,No,2,10,2
E1098,31,Male,Japan,Asia,Yes,Large (500+),20,Engineer,Day Shift,<50K,Yes,No,Yes,2,9,2
E1099,22,Male,USA,North America,Yes,Large (500+),8,Data Scientist,Flexible,<50K,Not Sure,No,Yes,4,8,2
E1100,23,Male,USA,North America,Hybrid,Large (500+),30,Data Scientist,Flexible,<50K,No,Yes,No,1,3,1
E1101,43,Other,Brazil,South America,No,Small (1-50),23,Manager,Night Shift,100K-150K,Yes,No,Partial,4,1,4
E1102,32,Male,France,Europe,Hybrid,Small (1-50),29,Developer,Day Shift,<50K,Not Sure,No,No,2,1,2
E1103,40,Other,Germany,Europe,Hybrid,Medium (51-500),7,Analyst,Day Shift,>150K,Yes,No,Yes,3,1,9
E1104,25,Other,France,Europe,Yes,Small (1-50),8,Data Scientist,Day Shift,>150K,Yes,No,No,1,4,9
E1105,57,Male,South Africa,Africa,Hybrid,Medium (51-500),1,Developer,Night Shift,100K-150K,Yes,No,Partial,2,6,7
E1106,58,Other,Japan,Asia,No,Large (500+),21,Engineer,Night Shift,50K-100K,Not Sure,Yes,Partial,3,4,6
E1107,50,Male,Brazil,South America,Hybrid,Medium (51-500),2,Designer,Night Shift,50K-100K,No,Yes,Partial,5,3,3
E1108,29,Female,Canada,North America,Hybrid,Medium (51-500),18,Data Scientist,Day Shift,>150K,Not Sure,No,No,2,8,7
E1109,54,Female,South Africa,Africa,Hybrid,Large (500+),15,Engineer,Day Shift,>150K,No,No,Partial,5,8,1
E1110,55,Female,Germany,Europe,Yes,Medium (51-500),1,Engineer,Day Shift,100K-150K,Not Sure,No,Yes,4,6,9
E1111,42,Female,USA,North America,No,Small (1-50),5,Engineer,Night Shift,50K-100K,Not Sure,No,Yes,5,9,4
E1112,44,Other,Australia,Oceania,Yes,Small (1-50),2,Engineer,Night Shift,50K-100K,Not Sure,No,Yes,2,10,6
E1113,37,Male,Japan,Asia,Yes,Small (1-50),20,Engineer,Flexible,<50K,No,No,No,5,1,6
E1114,30,Male,India,Asia,Yes,Small (1-50),3,Data Scientist,Night Shift,<50K,Not Sure,Yes,Partial,1,8,3
E1115,50,Male,France,Europe,Yes,Medium (51-500),19,Analyst,Flexible,<50K,Yes,Yes,Partial,2,6,4
E1116,43,Female,Brazil,South America,Yes,Medium (51-500),18,Manager,Day Shift,100K-150K,Not Sure,No,Yes,3,1,10
E1117,52,Female,France,Europe,No,Large (500+),29,Engineer,Night Shift,>150K,Yes,Yes,Yes,5,4,3
E1118,37,Male,Japan,Asia,Hybrid,Medium (51-500),22,Engineer,Day Shift,100K-150K,No,Yes,Yes,1,5,6
E1119,37,Female,France,Europe,Yes,Medium (51-500),18,Manager,Day Shift,50K-100K,No,No,Yes,4,7,1
E1120,34,Male,Japan,Asia,Yes,Medium (51-500),14,Data Scientist,Day Shift,>150K,Not Sure,No,No,4,8,8
E1121,29,Male,France,Europe,No,Large (500+),30,Developer,Day Shift,<50K,Not Sure,No,Partial,5,9,8
E1122,22,Male,UK,Europe,No,Small (1-50),24,Designer,Night Shift,100K-150K,Not Sure,Yes,Partial,4,6,9
E1123,45,Male,Canada,North America,Hybrid,Medium (51-500),8,Designer,Day Shift,100K-150K,Yes,Yes,No,3,10,6
E1124,59,Male,South Africa,Africa,No,Large (500+),29,Developer,Flexible,<50K,No,Yes,Partial,2,9,1
E1125,29,Male,South Africa,Africa,Hybrid,Large (500+),30,Data Scientist,Night Shift,100K-150K,Yes,No,No,1,4,3
E1126,42,Male,Germany,Europe,Yes,Large (500+),12,Designer,Day Shift,<50K,Yes,No,Yes,5,8,1
E1127,24,Female,India,Asia,Yes,Small (1-50),21,Manager,Night Shift,50K-100K,Not Sure,No,No,4,3,5
E1128,46,Male,India,Asia,Hybrid,Medium (51-500),10,Developer,Flexible,>150K,Not Sure,No,No,2,4,3
E1129,49,Male,Germany,Europe,No,Large (500+),23,Analyst,Day Shift,50K-100K,Yes,No,Partial,3,10,2
E1130,54,Female,Australia,Oceania,Hybrid,Small (1-50),20,Data Scientist,Flexible,50K-100K,Yes,Yes,Yes,4,4,3
